"","zSensr","defl"
"6391",-1.15016784985045e-09,-1.29451382946399e-09
"6392",-1.15028153668817e-09,-1.33478650354846e-09
"6393",-1.15050891036361e-09,-1.33637900745498e-09
"6394",-1.15073628403906e-09,-1.29610633337052e-09
"6395",-1.1509636577145e-09,-1.28571020496793e-09
"6396",-1.1512478748088e-09,-1.29718369379361e-09
"6397",-1.15153209190311e-09,-1.3741701110348e-09
"6398",-1.15187315241627e-09,-1.3786651820169e-09
"6399",-1.15221421292944e-09,-1.36958089314021e-09
"6400",-1.15261211686146e-09,-1.40545175497664e-09
"6401",-1.15301002079349e-09,-1.39177736002694e-09
"6402",-1.15340792472551e-09,-1.38981093300572e-09
"6403",-1.1538626720764e-09,-1.42179423789912e-09
"6404",-1.15437426284615e-09,-1.40498279677104e-09
"6405",-1.15482901019703e-09,-1.38985711828354e-09
"6406",-1.15539744438564e-09,-1.42867850883022e-09
"6407",-1.15590903515539e-09,-1.46927892075155e-09
"6408",-1.15653431276286e-09,-1.44867406959293e-09
"6409",-1.15710274695147e-09,-1.45124978701006e-09
"6410",-1.15772802455893e-09,-1.44741019170169e-09
"6411",-1.1583533021664e-09,-1.47386813864614e-09
"6412",-1.15903542319273e-09,-1.48833834145989e-09
"6413",-1.15971754421906e-09,-1.42577505357622e-09
"6414",-1.16045650866425e-09,-1.45031364695569e-09
"6415",-1.16119547310944e-09,-1.43958978071623e-09
"6416",-1.16193443755463e-09,-1.40381217761387e-09
"6417",-1.16273024541869e-09,-1.38868649912638e-09
"6418",-1.16352605328274e-09,-1.39032607648915e-09
"6419",-1.16432186114679e-09,-1.403484439777e-09
"6420",-1.16511766901084e-09,-1.36929934058116e-09
"6421",-1.16597032029375e-09,-1.31942723413658e-09
"6422",-1.16682297157666e-09,-1.36204114653538e-09
"6423",-1.16767562285958e-09,-1.4166898765211e-09
"6424",-1.16858511756135e-09,-1.35656197386425e-09
"6425",-1.16943776884426e-09,-1.3602612369823e-09
"6426",-1.17034726354603e-09,-1.40020617322989e-09
"6427",-1.17125675824781e-09,-1.39257316789099e-09
"6428",-1.17216625294958e-09,-1.42488509879968e-09
"6429",-1.17307574765135e-09,-1.42451028750656e-09
"6430",-1.17404208577199e-09,-1.40161127148986e-09
"6431",-1.17495158047376e-09,-1.39805234056212e-09
"6432",-1.17586107517553e-09,-1.3462129189179e-09
"6433",-1.17682741329617e-09,-1.3598873138676e-09
"6434",-1.1777937514168e-09,-1.42207579045817e-09
"6435",-1.17876008953743e-09,-1.41622180649392e-09
"6436",-1.17972642765807e-09,-1.43570311195163e-09
"6437",-1.1806927657787e-09,-1.4651106994279e-09
"6438",-1.18165910389934e-09,-1.48819800926958e-09
"6439",-1.18256859860111e-09,-1.50351020522521e-09
"6440",-1.1835917801406e-09,-1.48529455401558e-09
"6441",-1.18450127484238e-09,-1.49166279328483e-09
"6442",-1.18546761296301e-09,-1.51976031759204e-09
"6443",-1.18643395108364e-09,-1.51133061621067e-09
"6444",-1.18740028920428e-09,-1.53320023343895e-09
"6445",-1.18836662732491e-09,-1.57052237881317e-09
"6446",-1.18933296544554e-09,-1.53821044790448e-09
"6447",-1.19024246014732e-09,-1.501543778204e-09
"6448",-1.19120879826795e-09,-1.51470302967027e-09
"6449",-1.19211829296972e-09,-1.51067514053693e-09
"6450",-1.19308463109036e-09,-1.5009353759865e-09
"6451",-1.19399412579213e-09,-1.50482204475111e-09
"6452",-1.1949036204939e-09,-1.52673784725721e-09
"6453",-1.19575627177682e-09,-1.53732138130636e-09
"6454",-1.19666576647859e-09,-1.49035184193735e-09
"6455",-1.1975184177615e-09,-1.54088031223409e-09
"6456",-1.19837106904441e-09,-1.51634171885462e-09
"6457",-1.19922372032732e-09,-1.46178624760296e-09
"6458",-1.20007637161024e-09,-1.52598822467098e-09
"6459",-1.20087217947429e-09,-1.53989621054507e-09
"6460",-1.20166798733834e-09,-1.53877266484415e-09
"6461",-1.20246379520239e-09,-1.49311496500104e-09
"6462",-1.20325960306644e-09,-1.4566348127687e-09
"6463",-1.20399856751163e-09,-1.44783118827263e-09
"6464",-1.20473753195682e-09,-1.38779654434984e-09
"6465",-1.20547649640201e-09,-1.38863942567014e-09
"6466",-1.2062154608472e-09,-1.35506361687021e-09
"6467",-1.20689758187353e-09,-1.29217259114967e-09
"6468",-1.20763654631872e-09,-1.34761801717787e-09
"6469",-1.20831866734505e-09,-1.37140698797111e-09
"6470",-1.20894394495252e-09,-1.33520838829781e-09
"6471",-1.20962606597885e-09,-1.34944411200877e-09
"6472",-1.21025134358632e-09,-1.391870618761e-09
"6473",-1.21087662119379e-09,-1.41125777730622e-09
"6474",-1.21150189880126e-09,-1.44652023692515e-09
"6475",-1.21207033298987e-09,-1.47485135215675e-09
"6476",-1.21269561059734e-09,-1.51662238323524e-09
"6477",-1.21326404478594e-09,-1.5582068968456e-09
"6478",-1.21383247897455e-09,-1.56907109527538e-09
"6479",-1.21440091316316e-09,-1.575158670164e-09
"6480",-1.21491250393291e-09,-1.51980739104829e-09
"6481",-1.21542409470266e-09,-1.52580081902443e-09
"6482",-1.2159356854724e-09,-1.53558854520952e-09
"6483",-1.21644727624215e-09,-1.48548195966214e-09
"6484",-1.2169588670119e-09,-1.49629908463567e-09
"6485",-1.21747045778164e-09,-1.51250212354626e-09
"6486",-1.21792520513253e-09,-1.4948939863757e-09
"6487",-1.21837995248342e-09,-1.54031809529442e-09
"6488",-1.2188346998343e-09,-1.55609924945566e-09
"6489",-1.21928944718519e-09,-1.54415769060279e-09
"6490",-1.21974419453608e-09,-1.56574575527202e-09
"6491",-1.22019894188696e-09,-1.59108015651555e-09
"6492",-1.22059684581899e-09,-1.59688706702354e-09
"6493",-1.22105159316988e-09,-1.6095311750064e-09
"6494",-1.2214494971019e-09,-1.59543578348575e-09
"6495",-1.22184740103393e-09,-1.52210155590637e-09
"6496",-1.22230214838481e-09,-1.54471990754246e-09
"6497",-1.22270005231684e-09,-1.54930912543705e-09
"6498",-1.22309795624886e-09,-1.50955159483601e-09
"6499",-1.22349586018089e-09,-1.50102863472057e-09
"6500",-1.22389376411292e-09,-1.51709134144085e-09
"6501",-1.22429166804494e-09,-1.47714640519325e-09
"6502",-1.22468957197697e-09,-1.46141143630985e-09
"6503",-1.22508747590899e-09,-1.47316558951616e-09
"6504",-1.22548537984102e-09,-1.47644385606327e-09
"6505",-1.22588328377304e-09,-1.49981094210716e-09
"6506",-1.22633803112393e-09,-1.46834189251877e-09
"6507",-1.22673593505596e-09,-1.4651106994279e-09
"6508",-1.22713383898798e-09,-1.49910839297718e-09
"6509",-1.22758858633887e-09,-1.47194789690275e-09
"6510",-1.22804333368975e-09,-1.41996814306822e-09
"6511",-1.22849808104064e-09,-1.43780987116315e-09
"6512",-1.22895282839153e-09,-1.45803991102866e-09
"6513",-1.22940757574241e-09,-1.44511513866519e-09
"6514",-1.22991916651216e-09,-1.42699274618963e-09
"6515",-1.23037391386305e-09,-1.47035628117465e-09
"6516",-1.23094234805166e-09,-1.51484336186058e-09
"6517",-1.2314539388214e-09,-1.49892098733062e-09
"6518",-1.23202237301001e-09,-1.56279611474019e-09
"6519",-1.23259080719862e-09,-1.5856951307569e-09
"6520",-1.23315924138723e-09,-1.54022394838194e-09
"6521",-1.2337845189947e-09,-1.54495438664526e-09
"6522",-1.23440979660216e-09,-1.58433710595318e-09
"6523",-1.23503507420963e-09,-1.56733825917854e-09
"6524",-1.23571719523596e-09,-1.56616764002138e-09
"6525",-1.23639931626229e-09,-1.64970970217837e-09
"6526",-1.23713828070748e-09,-1.69026392882188e-09
"6527",-1.23787724515267e-09,-1.67546598817125e-09
"6528",-1.23861620959786e-09,-1.68829661362224e-09
"6529",-1.23941201746192e-09,-1.68080394047365e-09
"6530",-1.24020782532597e-09,-1.66553792979585e-09
"6531",-1.24106047660888e-09,-1.732315624281e-09
"6532",-1.24191312789179e-09,-1.66399249934557e-09
"6533",-1.2427657791747e-09,-1.57145940704595e-09
"6534",-1.24361843045762e-09,-1.58218327328541e-09
"6535",-1.24452792515939e-09,-1.61510360641159e-09
"6536",-1.24549426328002e-09,-1.6008208092444e-09
"6537",-1.2464037579818e-09,-1.48922829623643e-09
"6538",-1.24737009610243e-09,-1.4785506152748e-09
"6539",-1.24839327764192e-09,-1.48974343971986e-09
"6540",-1.24935961576256e-09,-1.41580080992298e-09
"6541",-1.25038279730205e-09,-1.43668632546223e-09
"6542",-1.25146282226041e-09,-1.46965373204466e-09
"6543",-1.2524860037999e-09,-1.4291465788574e-09
"6544",-1.25356602875826e-09,-1.40573241935726e-09
"6545",-1.25464605371661e-09,-1.40975942031218e-09
"6546",-1.25572607867497e-09,-1.4814540705288e-09
"6547",-1.25686294705218e-09,-1.47147982687557e-09
"6548",-1.25794297201054e-09,-1.44361678167115e-09
"6549",-1.25907984038776e-09,-1.53568180394359e-09
"6550",-1.26027355218383e-09,-1.53334056562926e-09
"6551",-1.26141042056105e-09,-1.5139063336278e-09
"6552",-1.26260413235713e-09,-1.53413637349331e-09
"6553",-1.26374100073434e-09,-1.54795110063333e-09
"6554",-1.26493471253042e-09,-1.55375801114133e-09
"6555",-1.2661284243265e-09,-1.58002855243922e-09
"6556",-1.26737897954143e-09,-1.5701946409763e-09
"6557",-1.26857269133751e-09,-1.55155710501731e-09
"6558",-1.26982324655245e-09,-1.57829571634238e-09
"6559",-1.27107380176739e-09,-1.63088476057283e-09
"6560",-1.27232435698232e-09,-1.66881619634296e-09
"6561",-1.27357491219726e-09,-1.65092739479178e-09
"6562",-1.2748254674122e-09,-1.66422697844837e-09
"6563",-1.276132866046e-09,-1.69326064280995e-09
"6564",-1.27738342126094e-09,-1.696959905928e-09
"6565",-1.27869081989473e-09,-1.66230673670498e-09
"6566",-1.27999821852853e-09,-1.63626978633147e-09
"6567",-1.28130561716233e-09,-1.65280056307893e-09
"6568",-1.28266985921499e-09,-1.61627422556876e-09
"6569",-1.28397725784879e-09,-1.60068047705408e-09
"6570",-1.28534149990145e-09,-1.5973089517729e-09
"6571",-1.28670574195411e-09,-1.55488155684225e-09
"6572",-1.28806998400677e-09,-1.48861900584052e-09
"6573",-1.28943422605943e-09,-1.47639678260703e-09
"6574",-1.29079846811209e-09,-1.48215661965878e-09
"6575",-1.29221955358361e-09,-1.48402978794593e-09
"6576",-1.29364063905513e-09,-1.50491530348518e-09
"6577",-1.29506172452665e-09,-1.50130929910119e-09
"6578",-1.29653965341703e-09,-1.49021150974704e-09
"6579",-1.29801758230741e-09,-1.44019818293373e-09
"6580",-1.29949551119779e-09,-1.51915102719613e-09
"6581",-1.30097344008817e-09,-1.53614987397077e-09
"6582",-1.30250821239741e-09,-1.49470658072914e-09
"6583",-1.30404298470665e-09,-1.55099488807764e-09
"6584",-1.3055777570159e-09,-1.56541801743515e-09
"6585",-1.307169372744e-09,-1.57539226108838e-09
"6586",-1.3087609884721e-09,-1.57000723532974e-09
"6587",-1.3103526042002e-09,-1.59201718474833e-09
"6588",-1.31194421992831e-09,-1.60503521584587e-09
"6589",-1.31359267907527e-09,-1.62643587486855e-09
"6590",-1.31524113822223e-09,-1.64062541330168e-09
"6591",-1.31694644078806e-09,-1.63870517155829e-09
"6592",-1.31865174335388e-09,-1.69349512191275e-09
"6593",-1.32035704591971e-09,-1.68576796966136e-09
"6594",-1.32206234848553e-09,-1.68361413699358e-09
"6595",-1.32382449447022e-09,-1.7217791636881e-09
"6596",-1.3255866404549e-09,-1.74804970498599e-09
"6597",-1.32729194302073e-09,-1.77263537182171e-09
"6598",-1.32911093242427e-09,-1.74613035142102e-09
"6599",-1.33087307840896e-09,-1.68867142491536e-09
"6600",-1.3326920678125e-09,-1.70005076682855e-09
"6601",-1.33445421379719e-09,-1.6692371929139e-09
"6602",-1.33627320320073e-09,-1.59543578348575e-09
"6603",-1.33809219260428e-09,-1.54359636184154e-09
"6604",-1.33996802542669e-09,-1.50098156126433e-09
"6605",-1.34178701483023e-09,-1.49723522469003e-09
"6606",-1.34360600423378e-09,-1.45607348400745e-09
"6607",-1.34542499363732e-09,-1.38166278418339e-09
"6608",-1.34730082645973e-09,-1.35192568251341e-09
"6609",-1.34911981586328e-09,-1.33417810133096e-09
"6610",-1.35099564868568e-09,-1.38938904825636e-09
"6611",-1.35281463808923e-09,-1.45185818922755e-09
"6612",-1.35469047091163e-09,-1.45448098010093e-09
"6613",-1.35650946031518e-09,-1.44122846990058e-09
"6614",-1.35832844971873e-09,-1.41041489598592e-09
"6615",-1.36020428254113e-09,-1.42493217225592e-09
"6616",-1.36202327194468e-09,-1.45331036094376e-09
"6617",-1.36384226134822e-09,-1.54884105540987e-09
"6618",-1.36566125075177e-09,-1.61196567205479e-09
"6619",-1.36748024015532e-09,-1.58480517598036e-09
"6620",-1.36929922955886e-09,-1.5854606516541e-09
"6621",-1.37111821896241e-09,-1.61013957722389e-09
"6622",-1.37288036494709e-09,-1.64722813167373e-09
"6623",-1.37469935435064e-09,-1.67097002901073e-09
"6624",-1.37646150033532e-09,-1.688249540166e-09
"6625",-1.37822364632001e-09,-1.70159619727883e-09
"6626",-1.37998579230469e-09,-1.7217791636881e-09
"6627",-1.38174793828938e-09,-1.74224368265641e-09
"6628",-1.3834532408552e-09,-1.77272863055578e-09
"6629",-1.38515854342103e-09,-1.82550508043278e-09
"6630",-1.38692068940571e-09,-1.82016623995196e-09
"6631",-1.38862599197154e-09,-1.74046377310333e-09
"6632",-1.3902744511185e-09,-1.75179604156028e-09
"6633",-1.39197975368432e-09,-1.75469949681428e-09
"6634",-1.39368505625015e-09,-1.74214953574392e-09
"6635",-1.39533351539711e-09,-1.70548286604344e-09
"6636",-1.39698197454408e-09,-1.66108904409157e-09
"6637",-1.39863043369104e-09,-1.66399249934557e-09
"6638",-1.400278892838e-09,-1.60124180581533e-09
"6639",-1.40187050856611e-09,-1.57281743184967e-09
"6640",-1.40351896771307e-09,-1.50931711573321e-09
"6641",-1.40511058344117e-09,-1.4930678915448e-09
"6642",-1.40670219916927e-09,-1.50411949562113e-09
"6643",-1.40829381489738e-09,-1.4615988419564e-09
"6644",-1.40988543062548e-09,-1.48098600050162e-09
"6645",-1.41147704635358e-09,-1.47887835311167e-09
"6646",-1.41301181866282e-09,-1.53750789877449e-09
"6647",-1.41454659097207e-09,-1.60189816966749e-09
"6648",-1.41613820670017e-09,-1.55979851257371e-09
"6649",-1.41767297900941e-09,-1.54546953012868e-09
"6650",-1.41915090789979e-09,-1.55305546201134e-09
"6651",-1.42068568020903e-09,-1.64301372507225e-09
"6652",-1.42216360909941e-09,-1.65392410877985e-09
"6653",-1.42364153798979e-09,-1.63584878976053e-09
"6654",-1.42511946688018e-09,-1.67724500954591e-09
"6655",-1.42659739577056e-09,-1.65617208836011e-09
"6656",-1.42801848124208e-09,-1.70759051343339e-09
"6657",-1.42949641013246e-09,-1.67668279260624e-09
"6658",-1.43091749560398e-09,-1.65369051785547e-09
"6659",-1.4323385810755e-09,-1.73531233826907e-09
"6660",-1.43370282312816e-09,-1.7637846738694e-09
"6661",-1.43512390859968e-09,-1.72903735773389e-09
"6662",-1.43648815065234e-09,-1.7191101875369e-09
"6663",-1.437852392705e-09,-1.72575997936519e-09
"6664",-1.4391597913388e-09,-1.72772640638641e-09
"6665",-1.44052403339145e-09,-1.74247727358079e-09
"6666",-1.44188827544411e-09,-1.73194081298789e-09
"6667",-1.44319567407791e-09,-1.7524053319562e-09
"6668",-1.44450307271171e-09,-1.7314727429607e-09
"6669",-1.44581047134551e-09,-1.71489578093542e-09
"6670",-1.44711786997931e-09,-1.71391167924639e-09
"6671",-1.44836842519425e-09,-1.68881175710567e-09
"6672",-1.44967582382804e-09,-1.71765801582069e-09
"6673",-1.45092637904298e-09,-1.70122138598572e-09
"6674",-1.45217693425792e-09,-1.65392410877985e-09
"6675",-1.45348433289172e-09,-1.63711266765176e-09
"6676",-1.45473488810666e-09,-1.65008451347148e-09
"6677",-1.45598544332159e-09,-1.64535496338658e-09
"6678",-1.45723599853653e-09,-1.64816427172809e-09
"6679",-1.45848655375147e-09,-1.64807101299402e-09
"6680",-1.45973710896641e-09,-1.66717661898019e-09
"6681",-1.46093082076248e-09,-1.68885883056191e-09
"6682",-1.46218137597742e-09,-1.67209357471165e-09
"6683",-1.46343193119236e-09,-1.65223834613926e-09
"6684",-1.46462564298844e-09,-1.66975233639732e-09
"6685",-1.46587619820338e-09,-1.68698566227476e-09
"6686",-1.46706990999945e-09,-1.64629110344094e-09
"6687",-1.46832046521439e-09,-1.64657265599999e-09
"6688",-1.46951417701047e-09,-1.65261315743237e-09
"6689",-1.4707647322254e-09,-1.6448868933594e-09
"6690",-1.47195844402148e-09,-1.68014846479991e-09
"6691",-1.47315215581756e-09,-1.70805858346057e-09
"6692",-1.47434586761364e-09,-1.68202163308706e-09
"6693",-1.47559642282857e-09,-1.70801151000433e-09
"6694",-1.47679013462465e-09,-1.73002145942291e-09
"6695",-1.47798384642073e-09,-1.73226855082476e-09
"6696",-1.4791775582168e-09,-1.776381708396e-09
"6697",-1.48037127001288e-09,-1.81679471467078e-09
"6698",-1.48156498180896e-09,-1.82850179442084e-09
"6699",-1.48275869360504e-09,-1.87434689991051e-09
"6700",-1.48395240540111e-09,-1.86765092280439e-09
"6701",-1.48508927377833e-09,-1.80499348800822e-09
"6702",-1.48628298557441e-09,-1.81506187857394e-09
"6703",-1.48747669737048e-09,-1.81955783773446e-09
"6704",-1.48867040916656e-09,-1.79937398314678e-09
"6705",-1.48986412096264e-09,-1.80297998753076e-09
"6706",-1.49100098933985e-09,-1.75591718942769e-09
"6707",-1.49219470113593e-09,-1.73601488739905e-09
"6708",-1.49338841293201e-09,-1.73751324439309e-09
"6709",-1.49452528130922e-09,-1.63589497503835e-09
"6710",-1.4957189931053e-09,-1.60007118665817e-09
"6711",-1.49691270490138e-09,-1.61561874989502e-09
"6712",-1.49804957327859e-09,-1.60990509812109e-09
"6713",-1.49924328507467e-09,-1.62601487829761e-09
"6714",-1.50043699687075e-09,-1.64849200956496e-09
"6715",-1.50157386524796e-09,-1.65504854265919e-09
"6716",-1.50276757704404e-09,-1.66511693322491e-09
"6717",-1.50396128884012e-09,-1.67879043999619e-09
"6718",-1.50509815721733e-09,-1.65369051785547e-09
"6719",-1.50629186901341e-09,-1.63940772068827e-09
"6720",-1.50748558080949e-09,-1.66202607232435e-09
"6721",-1.50867929260556e-09,-1.68773439668257e-09
"6722",-1.50987300440164e-09,-1.69199587674029e-09
"6723",-1.51106671619772e-09,-1.67691727170904e-09
"6724",-1.51226042799379e-09,-1.66619340546958e-09
"6725",-1.51351098320873e-09,-1.69110681014217e-09
"6726",-1.51470469500481e-09,-1.71400582615888e-09
"6727",-1.51589840680089e-09,-1.69152780671311e-09
"6728",-1.51714896201582e-09,-1.72388681107805e-09
"6729",-1.5183426738119e-09,-1.77226056052859e-09
"6730",-1.51953638560798e-09,-1.73709224782215e-09
"6731",-1.52078694082292e-09,-1.72664904596331e-09
"6732",-1.52203749603785e-09,-1.76551750996623e-09
"6733",-1.52323120783393e-09,-1.77994063932374e-09
"6734",-1.52448176304887e-09,-1.8020438474764e-09
"6735",-1.52567547484495e-09,-1.82278903082533e-09
"6736",-1.52692603005988e-09,-1.7817196606984e-09
"6737",-1.52817658527482e-09,-1.80138837180266e-09
"6738",-1.5293702970709e-09,-1.77951875457438e-09
"6739",-1.53062085228584e-09,-1.73161307515102e-09
"6740",-1.53187140750077e-09,-1.76575110089061e-09
"6741",-1.53306511929685e-09,-1.76785874828056e-09
"6742",-1.53431567451179e-09,-1.71302261264827e-09
"6743",-1.53556622972673e-09,-1.71976566321064e-09
"6744",-1.5367599415228e-09,-1.73718550655622e-09
"6745",-1.53801049673774e-09,-1.70613834171718e-09
"6746",-1.53926105195268e-09,-1.71391167924639e-09
"6747",-1.54045476374876e-09,-1.71962533102032e-09
"6748",-1.54170531896369e-09,-1.74730097057818e-09
"6749",-1.54295587417863e-09,-1.7399486296199e-09
"6750",-1.54420642939357e-09,-1.7048273903697e-09
"6751",-1.54545698460851e-09,-1.78635595204923e-09
"6752",-1.54670753982344e-09,-1.71962533102032e-09
"6753",-1.54795809503838e-09,-1.66469504847555e-09
"6754",-1.54920865025332e-09,-1.73849734608211e-09
"6755",-1.55051604888712e-09,-1.69953562334513e-09
"6756",-1.55182344752092e-09,-1.67696434516529e-09
"6757",-1.55307400273585e-09,-1.72355907324118e-09
"6758",-1.55438140136965e-09,-1.77207315488204e-09
"6759",-1.55568880000345e-09,-1.72379266416556e-09
"6760",-1.55705304205611e-09,-1.74116632223331e-09
"6761",-1.55836044068991e-09,-1.82957915484394e-09
"6762",-1.55972468274257e-09,-1.82513026913966e-09
"6763",-1.56108892479523e-09,-1.80574311059445e-09
"6764",-1.56245316684789e-09,-1.88132442957567e-09
"6765",-1.56387425231941e-09,-1.88272952783564e-09
"6766",-1.56529533779093e-09,-1.85645898653775e-09
"6767",-1.56671642326245e-09,-1.87434689991051e-09
"6768",-1.56813750873397e-09,-1.85608417524463e-09
"6769",-1.56961543762435e-09,-1.92445348545789e-09
"6770",-1.57103652309587e-09,-1.89209536927137e-09
"6771",-1.57257129540511e-09,-1.84423587512583e-09
"6772",-1.57404922429549e-09,-1.84606285813516e-09
"6773",-1.57558399660473e-09,-1.78654335769579e-09
"6774",-1.57711876891398e-09,-1.77802039758035e-09
"6775",-1.57865354122322e-09,-1.81665438248046e-09
"6776",-1.58024515695132e-09,-1.84011561543684e-09
"6777",-1.58183677267942e-09,-1.79900006003209e-09
"6778",-1.58342838840753e-09,-1.81239290242274e-09
"6779",-1.58502000413563e-09,-1.79244352693786e-09
"6780",-1.58666846328259e-09,-1.85102688732286e-09
"6781",-1.58831692242956e-09,-1.88600779438275e-09
"6782",-1.59002222499538e-09,-1.80040427011363e-09
"6783",-1.5917275275612e-09,-1.89148607887546e-09
"6784",-1.59343283012703e-09,-1.87490911685018e-09
"6785",-1.59513813269285e-09,-1.8324355366417e-09
"6786",-1.59684343525868e-09,-1.84821669080293e-09
"6787",-1.59860558124336e-09,-1.79900006003209e-09
"6788",-1.60042457064691e-09,-1.81431314416614e-09
"6789",-1.60218671663159e-09,-1.74748837622474e-09
"6790",-1.60400570603514e-09,-1.73671743652903e-09
"6791",-1.60582469543868e-09,-1.75601133634018e-09
"6792",-1.60764368484223e-09,-1.6748096243191e-09
"6793",-1.60951951766464e-09,-1.68885883056191e-09
"6794",-1.61139535048704e-09,-1.7679058217368e-09
"6795",-1.61327118330945e-09,-1.73526615299124e-09
"6796",-1.61514701613186e-09,-1.64207669683947e-09
"6797",-1.61707969237312e-09,-1.66890945507703e-09
"6798",-1.61901236861439e-09,-1.70449965253283e-09
"6799",-1.62094504485566e-09,-1.75619874198674e-09
"6800",-1.62293456451579e-09,-1.80733561450097e-09
"6801",-1.62486724075706e-09,-1.74294623178639e-09
"6802",-1.62685676041718e-09,-1.76977899002395e-09
"6803",-1.62884628007731e-09,-1.79146031342725e-09
"6804",-1.6308926431563e-09,-1.80630532753412e-09
"6805",-1.63288216281643e-09,-1.86849380412468e-09
"6806",-1.63492852589542e-09,-1.84358039945209e-09
"6807",-1.63691804555555e-09,-1.85041759692695e-09
"6808",-1.63896440863454e-09,-1.82391257652625e-09
"6809",-1.64101077171352e-09,-1.82859594133333e-09
"6810",-1.64305713479251e-09,-1.89218862800544e-09
"6811",-1.6451034978715e-09,-1.84437709549456e-09
"6812",-1.64720670436935e-09,-1.86666682111536e-09
"6813",-1.64925306744834e-09,-1.92941751464559e-09
"6814",-1.65129943052733e-09,-1.88647586440993e-09
"6815",-1.65334579360632e-09,-1.90431759250487e-09
"6816",-1.65544900010417e-09,-1.90356796991864e-09
"6817",-1.65749536318316e-09,-1.85748838532618e-09
"6818",-1.65959856968101e-09,-1.84859150209604e-09
"6819",-1.66164493276e-09,-1.80850623365814e-09
"6820",-1.66374813925785e-09,-1.80873982458252e-09
"6821",-1.66579450233684e-09,-1.79717307702276e-09
"6822",-1.66789770883469e-09,-1.78499792724551e-09
"6823",-1.66994407191368e-09,-1.77558501235353e-09
"6824",-1.67204727841153e-09,-1.73554681737187e-09
"6825",-1.67409364149051e-09,-1.68801594924162e-09
"6826",-1.67619684798836e-09,-1.64680624692437e-09
"6827",-1.67824321106735e-09,-1.66722369243644e-09
"6828",-1.68028957414634e-09,-1.63383528928307e-09
"6829",-1.68239278064419e-09,-1.59374913266674e-09
"6830",-1.68443914372318e-09,-1.61458846292817e-09
"6831",-1.68648550680217e-09,-1.69447833542336e-09
"6832",-1.68858871330002e-09,-1.75615166853049e-09
"6833",-1.69063507637901e-09,-1.76083414515915e-09
"6834",-1.692681439458e-09,-1.79820336398961e-09
"6835",-1.69472780253699e-09,-1.79441084213749e-09
"6836",-1.69671732219712e-09,-1.79609660477809e-09
"6837",-1.69876368527611e-09,-1.80728854104473e-09
"6838",-1.70081004835509e-09,-1.78790138249951e-09
"6839",-1.70279956801522e-09,-1.86549620195819e-09
"6840",-1.70478908767535e-09,-1.95301907979228e-09
"6841",-1.70677860733548e-09,-1.91499438528808e-09
"6842",-1.70876812699561e-09,-1.94913241102768e-09
"6843",-1.71075764665574e-09,-1.99352623297955e-09
"6844",-1.712690322897e-09,-1.9440751231059e-09
"6845",-1.71462299913827e-09,-1.92745108762438e-09
"6846",-1.71655567537954e-09,-1.93054194852493e-09
"6847",-1.71843150820195e-09,-1.98172500631699e-09
"6848",-1.72030734102435e-09,-1.94271709830218e-09
"6849",-1.72218317384676e-09,-1.93531768388766e-09
"6850",-1.7240021632503e-09,-2.0124915067754e-09
"6851",-1.72582115265385e-09,-1.97619964836804e-09
"6852",-1.72758329863854e-09,-1.96023108856025e-09
"6853",-1.72934544462322e-09,-1.94168681133533e-09
"6854",-1.73110759060791e-09,-1.93096294509587e-09
"6855",-1.73275604975487e-09,-1.93695726125043e-09
"6856",-1.73446135232069e-09,-1.8934533940751e-09
"6857",-1.7360529680488e-09,-1.90267890332052e-09
"6858",-1.7376445837769e-09,-1.91396409832123e-09
"6859",-1.739236199505e-09,-1.90773619124229e-09
"6860",-1.74077097181424e-09,-1.87664195294701e-09
"6861",-1.74224890070462e-09,-1.82185200259255e-09
"6862",-1.74366998617614e-09,-1.83299775358137e-09
"6863",-1.74509107164766e-09,-1.79155357216132e-09
"6864",-1.74651215711918e-09,-1.71592606790227e-09
"6865",-1.74781955575298e-09,-1.71489578093542e-09
"6866",-1.74912695438678e-09,-1.71798575365756e-09
"6867",-1.75037750960172e-09,-1.74622361015508e-09
"6868",-1.7515712213978e-09,-1.71419323180544e-09
"6869",-1.75276493319387e-09,-1.7341417191119e-09
"6870",-1.75390180157109e-09,-1.7550743081074e-09
"6871",-1.75498182652944e-09,-1.78532566508238e-09
"6872",-1.7560618514878e-09,-1.87814030994105e-09
"6873",-1.75708503302729e-09,-1.84573512029829e-09
"6874",-1.75805137114793e-09,-1.89612237022629e-09
"6875",-1.7589608658497e-09,-1.90609661387953e-09
"6876",-1.75981351713261e-09,-1.9029124942449e-09
"6877",-1.76066616841553e-09,-1.95016269799453e-09
"6878",-1.76146197627958e-09,-1.9346160229361e-09
"6879",-1.76220094072477e-09,-1.96922211870287e-09
"6880",-1.7628830617511e-09,-1.99071603645962e-09
"6881",-1.76356518277743e-09,-2.01890770767932e-09
"6882",-1.7641904603849e-09,-2.04906491774182e-09
"6883",-1.76470205115464e-09,-1.98640837112407e-09
"6884",-1.76521364192439e-09,-1.98659577677063e-09
"6885",-1.76572523269414e-09,-2.01033767410763e-09
"6886",-1.76612313662616e-09,-2.02274730298768e-09
"6887",-1.76646419713933e-09,-2.03979322321857e-09
"6888",-1.76680525765249e-09,-2.01614458461563e-09
"6889",-1.7670894747468e-09,-1.99174632342647e-09
"6890",-1.76731684842224e-09,-2.02040606467335e-09
